model,predictor,row_id,value
dejure2,wdj_expression_lag1,1031,1.0
dejure2,wdj_expression_lag1,1032,1.0
dejure2,wdj_expression_lag1,1033,1.0
dejure2,wdj_expression_lag1,1034,1.0
dejure2,wdj_expression_lag1,1035,1.0
dejure2,wdj_expression_lag1,1036,1.0
dejure2,wdj_expression_lag1,1037,1.0
dejure2,wdj_expression_lag1,1038,1.0
dejure2,wdj_expression_lag1,1039,1.0
dejure2,wdj_expression_lag1,1040,1.0
dejure2,wdj_expression_lag1,1041,1.0
dejure2,wdj_expression_lag1,1042,1.0
dejure2,wdj_expression_lag1,1043,1.0
dejure2,wdj_expression_lag1,1044,1.0
dejure2,wdj_expression_lag1,1045,1.0
dejure2,wdj_expression_lag1,1046,1.0
dejure2,wdj_expression_lag1,1047,1.0
dejure2,wdj_expression_lag1,1048,1.0
dejure2,wdj_expression_lag1,1049,1.0
dejure2,wdj_expression_lag1,1050,1.0
dejure2,wdj_expression_lag1,1051,1.0
dejure2,wdj_expression_lag1,1052,1.0
dejure2,wdj_expression_lag1,1053,1.0
dejure2,wdj_expression_lag1,1054,1.0
dejure2,wdj_expression_lag1,1055,1.0
dejure2,wdj_expression_lag1,1056,1.0
dejure2,wdj_expression_lag1,1057,1.0
dejure2,wdj_expression_lag1,1058,1.0
dejure2,wdj_expression_lag1,1059,1.0
dejure2,wdj_expression_lag1,1060,0.0
dejure2,wdj_expression_lag1,1061,0.405303031206131
dejure2,wdj_expression_lag1,1062,0.405303031206131
dejure2,wdj_expression_lag1,1063,0.405303031206131
dejure2,wdj_expression_lag1,1064,0.0
dejure2,wdj_expression_lag1,1065,0.0
dejure2,wdj_expression_lag1,1066,0.0
dejure2,wdj_expression_lag1,1067,0.0
dejure2,wdj_expression_lag1,1068,0.0
dejure2,wdj_expression_lag1,1069,0.0
dejure2,wdj_expression_lag1,1070,0.0
dejure2,wdj_expression_lag1,1071,0.0
dejure2,wdj_expression_lag1,1072,0.0
dejure2,wdj_expression_lag1,1073,0.0
dejure2,wdj_expression_lag1,1074,0.0
dejure2,wdj_expression_lag1,1075,0.0
dejure3,wdj_press_lag1,1,0.0
dejure3,wdj_press_lag1,2,0.0
dejure3,wdj_press_lag1,3,0.0
dejure3,wdj_press_lag1,4,0.0
dejure3,wdj_press_lag1,5,0.0
dejure3,wdj_press_lag1,6,0.0
dejure3,wdj_press_lag1,7,0.0
dejure3,wdj_press_lag1,8,0.0
dejure3,wdj_press_lag1,9,0.0
dejure3,wdj_press_lag1,10,0.0
dejure3,wdj_press_lag1,11,0.0
dejure3,wdj_press_lag1,12,0.0
dejure3,wdj_press_lag1,13,0.0
dejure3,wdj_press_lag1,14,0.0
dejure3,wdj_press_lag1,15,0.0
dejure3,wdj_press_lag1,16,0.0
dejure3,wdj_press_lag1,17,0.0
dejure3,wdj_press_lag1,18,0.0
dejure3,wdj_press_lag1,19,0.0
dejure3,wdj_press_lag1,20,0.0
dejure3,wdj_press_lag1,21,0.0
dejure3,wdj_press_lag1,22,0.0
dejure3,wdj_press_lag1,23,0.0
dejure3,wdj_press_lag1,24,0.0
dejure3,wdj_press_lag1,25,0.0
dejure3,wdj_press_lag1,26,0.0
dejure3,wdj_press_lag1,27,0.0
dejure3,wdj_press_lag1,28,0.0
dejure3,wdj_press_lag1,29,0.0
dejure3,wdj_press_lag1,30,0.0
dejure3,wdj_press_lag1,31,0.0
dejure3,wdj_press_lag1,32,0.0
dejure3,wdj_press_lag1,33,0.0
dejure3,wdj_press_lag1,34,0.0
dejure3,wdj_press_lag1,35,0.0
dejure3,wdj_press_lag1,36,0.0
dejure3,wdj_press_lag1,37,0.0
dejure3,wdj_press_lag1,38,0.0
dejure3,wdj_press_lag1,39,0.0
dejure3,wdj_press_lag1,40,0.0
dejure3,wdj_press_lag1,41,0.0
dejure3,wdj_press_lag1,42,0.0
dejure3,wdj_press_lag1,43,0.0
dejure3,wdj_press_lag1,44,0.0
dejure3,wdj_press_lag1,45,0.0
dejure3,wdj_press_lag1,46,0.0
dejure3,wdj_press_lag1,47,0.0
dejure3,wdj_press_lag1,48,0.0
dejure3,wdj_press_lag1,49,0.0
dejure3,wdj_press_lag1,50,0.0
dejure3,wdj_press_lag1,51,0.0
dejure3,wdj_press_lag1,52,0.0
dejure3,wdj_press_lag1,53,0.0
dejure3,wdj_press_lag1,54,0.0
dejure3,wdj_press_lag1,55,0.0
dejure3,wdj_press_lag1,56,0.0
dejure3,wdj_press_lag1,57,0.0
dejure3,wdj_press_lag1,58,0.0
dejure3,wdj_press_lag1,59,0.0
dejure3,wdj_press_lag1,60,0.0
dejure3,wdj_press_lag1,61,0.0
dejure3,wdj_press_lag1,62,0.0
dejure3,wdj_press_lag1,63,0.0
dejure3,wdj_press_lag1,64,0.0
dejure3,wdj_press_lag1,65,0.0
dejure3,wdj_press_lag1,66,0.0
dejure3,wdj_press_lag1,67,0.0
dejure3,wdj_press_lag1,68,0.0
dejure3,wdj_press_lag1,69,0.0
dejure3,wdj_press_lag1,70,0.0
dejure3,wdj_press_lag1,71,0.0
dejure3,wdj_press_lag1,72,0.0
dejure3,wdj_press_lag1,73,0.0
dejure3,wdj_press_lag1,74,0.0
dejure3,wdj_press_lag1,75,0.0
dejure3,wdj_press_lag1,76,0.0
dejure3,wdj_press_lag1,77,0.0
dejure3,wdj_press_lag1,78,0.0
dejure3,wdj_press_lag1,79,0.0
dejure3,wdj_press_lag1,80,0.8703703880310059
dejure3,wdj_press_lag1,81,0.8703703880310059
dejure3,wdj_press_lag1,82,0.8703703880310059
dejure3,wdj_press_lag1,83,0.8703703880310059
dejure3,wdj_press_lag1,84,0.8703703880310059
dejure3,wdj_press_lag1,85,0.8703703880310059
dejure3,wdj_press_lag1,86,0.8703703880310059
dejure3,wdj_press_lag1,87,0.8703703880310059
dejure3,wdj_press_lag1,88,0.8703703880310059
dejure3,wdj_press_lag1,89,0.8703703880310059
dejure3,wdj_press_lag1,90,0.8703703880310059
dejure3,wdj_press_lag1,91,0.8703703880310059
dejure3,wdj_press_lag1,92,0.8703703880310059
dejure3,wdj_press_lag1,93,0.8703703880310059
dejure3,wdj_press_lag1,94,0.8703703880310059
dejure3,wdj_press_lag1,95,0.8703703880310059
dejure3,wdj_press_lag1,96,0.8703703880310059
dejure3,wdj_press_lag1,97,0.8240740895271301
dejure3,wdj_press_lag1,98,0.8240740895271301
dejure3,wdj_press_lag1,99,0.8240740895271301
dejure3,wdj_press_lag1,100,0.8240740895271301
dejure3,wdj_press_lag1,101,0.0
dejure3,wdj_press_lag1,102,0.0
dejure3,wdj_press_lag1,103,0.0
dejure3,wdj_press_lag1,104,0.0
dejure3,wdj_press_lag1,105,0.0
dejure3,wdj_press_lag1,106,-0.8888888955116272
dejure3,wdj_press_lag1,107,-0.8888888955116272
dejure3,wdj_press_lag1,108,-0.8888888955116272
dejure3,wdj_press_lag1,109,0.4166666567325592
dejure3,wdj_press_lag1,110,0.0
dejure3,wdj_press_lag1,111,0.0
dejure3,wdj_press_lag1,112,0.0
dejure3,wdj_press_lag1,113,0.0
dejure3,wdj_press_lag1,114,0.0
dejure3,wdj_press_lag1,115,0.0
dejure3,wdj_press_lag1,116,0.0
dejure3,wdj_press_lag1,117,0.0
dejure3,wdj_press_lag1,118,0.0
dejure3,wdj_press_lag1,119,0.0
dejure3,wdj_press_lag1,120,0.0
dejure3,wdj_press_lag1,121,0.0
dejure3,wdj_press_lag1,122,0.0
dejure3,wdj_press_lag1,123,0.0
dejure3,wdj_press_lag1,124,0.0
dejure3,wdj_press_lag1,125,0.0
dejure3,wdj_press_lag1,126,0.0
dejure3,wdj_press_lag1,127,0.0
dejure3,wdj_press_lag1,128,0.0
dejure3,wdj_press_lag1,129,0.0
dejure3,wdj_press_lag1,130,0.0
dejure3,wdj_press_lag1,131,0.60317462682724
dejure3,wdj_press_lag1,132,0.0
dejure3,wdj_press_lag1,133,0.0
dejure3,wdj_press_lag1,134,0.0
dejure3,wdj_press_lag1,135,0.0
dejure3,wdj_press_lag1,136,0.0
dejure3,wdj_press_lag1,137,0.0
dejure3,wdj_press_lag1,138,0.0
dejure3,wdj_press_lag1,139,0.0
dejure3,wdj_press_lag1,140,0.0
dejure3,wdj_press_lag1,141,0.0
dejure3,wdj_press_lag1,142,0.0
dejure3,wdj_press_lag1,143,0.0
dejure3,wdj_press_lag1,144,0.0
dejure3,wdj_press_lag1,145,0.0
dejure3,wdj_press_lag1,146,0.0
dejure3,wdj_press_lag1,147,0.0
dejure3,wdj_press_lag1,148,0.0
dejure3,wdj_press_lag1,149,0.0
dejure3,wdj_press_lag1,150,0.0
dejure3,wdj_press_lag1,151,0.0
dejure3,wdj_press_lag1,152,0.0
dejure3,wdj_press_lag1,153,0.0
dejure3,wdj_press_lag1,154,0.0
dejure3,wdj_press_lag1,155,0.0
dejure3,wdj_press_lag1,156,0.0
dejure3,wdj_press_lag1,157,0.0
dejure3,wdj_press_lag1,158,0.0
dejure3,wdj_press_lag1,159,0.0
dejure3,wdj_press_lag1,160,0.0
dejure3,wdj_press_lag1,161,0.0
dejure3,wdj_press_lag1,162,0.0
dejure3,wdj_press_lag1,163,0.0
dejure3,wdj_press_lag1,164,0.0
dejure3,wdj_press_lag1,165,0.0
dejure3,wdj_press_lag1,166,0.0
dejure3,wdj_press_lag1,167,0.0
dejure3,wdj_press_lag1,168,0.0
dejure3,wdj_press_lag1,169,0.0
dejure3,wdj_press_lag1,170,0.0
dejure3,wdj_press_lag1,171,0.0
dejure3,wdj_press_lag1,172,0.0
dejure3,wdj_press_lag1,173,0.0
dejure3,wdj_press_lag1,174,0.0
dejure3,wdj_press_lag1,175,0.0
dejure3,wdj_press_lag1,176,0.0
dejure3,wdj_press_lag1,177,0.0
dejure3,wdj_press_lag1,178,0.0
dejure3,wdj_press_lag1,179,0.0
dejure3,wdj_press_lag1,180,0.0
dejure3,wdj_press_lag1,181,0.0
dejure3,wdj_press_lag1,182,0.0
dejure3,wdj_press_lag1,183,0.7638888955116272
dejure3,wdj_press_lag1,184,0.7638888955116272
dejure3,wdj_press_lag1,185,0.7638888955116272
dejure3,wdj_press_lag1,186,0.7777777910232544
dejure3,wdj_press_lag1,187,0.7777777910232544
dejure3,wdj_press_lag1,188,0.0
dejure3,wdj_press_lag1,189,0.0
dejure3,wdj_press_lag1,190,0.0
dejure3,wdj_press_lag1,191,0.0
dejure3,wdj_press_lag1,192,0.0
dejure3,wdj_press_lag1,193,0.0
dejure3,wdj_press_lag1,194,0.0
dejure3,wdj_press_lag1,195,0.0
dejure3,wdj_press_lag1,196,0.0
dejure3,wdj_press_lag1,197,0.0
dejure3,wdj_press_lag1,198,0.0
dejure3,wdj_press_lag1,199,0.0
dejure3,wdj_press_lag1,200,0.0
dejure3,wdj_press_lag1,201,0.0
dejure3,wdj_press_lag1,202,0.0
dejure3,wdj_press_lag1,203,0.8888888955116272
dejure3,wdj_press_lag1,204,0.8888888955116272
dejure3,wdj_press_lag1,205,0.8888888955116272
dejure3,wdj_press_lag1,206,0.8888888955116272
dejure3,wdj_press_lag1,207,0.8888888955116272
dejure3,wdj_press_lag1,208,0.8888888955116272
dejure3,wdj_press_lag1,209,0.8888888955116272
dejure3,wdj_press_lag1,210,0.0
dejure3,wdj_press_lag1,211,0.0
dejure3,wdj_press_lag1,212,0.0
dejure3,wdj_press_lag1,213,0.0
dejure3,wdj_press_lag1,214,0.0
dejure3,wdj_press_lag1,215,0.0
dejure3,wdj_press_lag1,216,0.0
dejure3,wdj_press_lag1,217,0.0
dejure3,wdj_press_lag1,218,0.0
dejure3,wdj_press_lag1,219,0.0
dejure3,wdj_press_lag1,220,0.0
dejure3,wdj_press_lag1,221,0.0
dejure3,wdj_press_lag1,222,0.0
dejure3,wdj_press_lag1,223,0.0
dejure3,wdj_press_lag1,224,0.0
dejure3,wdj_press_lag1,225,0.5333333611488342
dejure3,wdj_press_lag1,226,0.5333333611488342
dejure3,wdj_press_lag1,227,0.5333333611488342
dejure3,wdj_press_lag1,228,0.7111111283302307
dejure3,wdj_press_lag1,229,0.7111111283302307
dejure3,wdj_press_lag1,230,0.7111111283302307
dejure3,wdj_press_lag1,231,0.5656565427780151
dejure3,wdj_press_lag1,232,0.5656565427780151
dejure3,wdj_press_lag1,233,0.5656565427780151
dejure3,wdj_press_lag1,234,0.5656565427780151
dejure3,wdj_press_lag1,235,0.5879629850387573
dejure3,wdj_press_lag1,236,0.5879629850387573
dejure3,wdj_press_lag1,237,0.5879629850387573
dejure3,wdj_press_lag1,238,-0.8888888955116272
dejure3,wdj_press_lag1,239,-0.8888888955116272
dejure3,wdj_press_lag1,240,-0.8888888955116272
dejure3,wdj_press_lag1,241,-0.8888888955116272
dejure3,wdj_press_lag1,242,0.0
dejure3,wdj_press_lag1,243,0.0
dejure3,wdj_press_lag1,244,0.0
dejure3,wdj_press_lag1,245,0.0
dejure3,wdj_press_lag1,246,0.0
dejure3,wdj_press_lag1,247,0.0
dejure3,wdj_press_lag1,248,0.0
dejure3,wdj_press_lag1,249,0.0
dejure3,wdj_press_lag1,250,0.20000000298023224
dejure3,wdj_press_lag1,251,0.0
dejure3,wdj_press_lag1,252,0.0
dejure3,wdj_press_lag1,253,0.0
dejure3,wdj_press_lag1,254,0.0
dejure3,wdj_press_lag1,255,0.0
dejure3,wdj_press_lag1,256,0.0
dejure3,wdj_press_lag1,257,0.0
dejure3,wdj_press_lag1,258,0.0
dejure3,wdj_press_lag1,259,0.0
dejure3,wdj_press_lag1,260,0.0
dejure3,wdj_press_lag1,261,0.0
dejure3,wdj_press_lag1,262,0.0
dejure3,wdj_press_lag1,263,0.0
dejure3,wdj_press_lag1,264,0.0
dejure3,wdj_press_lag1,265,0.0
dejure3,wdj_press_lag1,266,0.0
dejure3,wdj_press_lag1,267,0.0
dejure3,wdj_press_lag1,268,0.0
dejure3,wdj_press_lag1,269,0.0
dejure3,wdj_press_lag1,270,0.0
dejure3,wdj_press_lag1,271,0.0
dejure3,wdj_press_lag1,272,0.0
dejure3,wdj_press_lag1,273,0.0
dejure3,wdj_press_lag1,274,0.0
dejure3,wdj_press_lag1,275,0.0
dejure3,wdj_press_lag1,276,0.0
dejure3,wdj_press_lag1,277,0.0
dejure3,wdj_press_lag1,278,0.0
dejure3,wdj_press_lag1,279,0.0
dejure3,wdj_press_lag1,280,0.0
dejure3,wdj_press_lag1,281,0.0
dejure3,wdj_press_lag1,282,0.0
dejure3,wdj_press_lag1,283,0.0
dejure3,wdj_press_lag1,284,0.8333333134651184
dejure3,wdj_press_lag1,285,0.8333333134651184
dejure3,wdj_press_lag1,286,0.0
dejure3,wdj_press_lag1,287,0.0
dejure3,wdj_press_lag1,288,0.0
dejure3,wdj_press_lag1,289,0.0
dejure3,wdj_press_lag1,290,0.0
dejure3,wdj_press_lag1,291,0.0
dejure3,wdj_press_lag1,292,0.0
dejure3,wdj_press_lag1,293,0.0
dejure3,wdj_press_lag1,294,0.0
dejure3,wdj_press_lag1,295,0.0
dejure3,wdj_press_lag1,296,0.0
dejure3,wdj_press_lag1,297,0.0
dejure3,wdj_press_lag1,298,0.0
dejure3,wdj_press_lag1,299,0.0
dejure3,wdj_press_lag1,300,0.0
dejure3,wdj_press_lag1,301,0.0
dejure3,wdj_press_lag1,302,0.0
dejure3,wdj_press_lag1,303,0.0
dejure3,wdj_press_lag1,304,0.0
dejure3,wdj_press_lag1,305,0.0
dejure3,wdj_press_lag1,306,0.0
dejure3,wdj_press_lag1,307,0.0
dejure3,wdj_press_lag1,308,0.0
dejure3,wdj_press_lag1,309,0.0
dejure3,wdj_press_lag1,310,0.0
dejure3,wdj_press_lag1,311,0.0
dejure3,wdj_press_lag1,312,0.0
dejure3,wdj_press_lag1,313,0.0
dejure3,wdj_press_lag1,314,0.0
dejure3,wdj_press_lag1,315,0.0
dejure3,wdj_press_lag1,316,0.0
dejure3,wdj_press_lag1,317,0.0
dejure3,wdj_press_lag1,318,0.0
dejure3,wdj_press_lag1,319,0.0
dejure3,wdj_press_lag1,320,0.0
dejure3,wdj_press_lag1,321,0.0
dejure3,wdj_press_lag1,322,0.0
dejure3,wdj_press_lag1,323,0.0
dejure3,wdj_press_lag1,324,0.0
dejure3,wdj_press_lag1,325,0.0
dejure3,wdj_press_lag1,326,0.0
dejure3,wdj_press_lag1,327,0.0
dejure3,wdj_press_lag1,328,0.0
dejure3,wdj_press_lag1,329,0.0
dejure3,wdj_press_lag1,330,0.0
dejure3,wdj_press_lag1,331,0.0
dejure3,wdj_press_lag1,332,0.0
dejure3,wdj_press_lag1,333,0.0
dejure3,wdj_press_lag1,334,0.0
dejure3,wdj_press_lag1,335,0.0
dejure3,wdj_press_lag1,336,0.0
dejure3,wdj_press_lag1,337,0.0
dejure3,wdj_press_lag1,338,0.0
dejure3,wdj_press_lag1,339,0.0
dejure3,wdj_press_lag1,340,0.0
dejure3,wdj_press_lag1,341,0.0
dejure3,wdj_press_lag1,342,0.0
dejure3,wdj_press_lag1,343,0.0
dejure3,wdj_press_lag1,344,0.0
dejure3,wdj_press_lag1,345,0.0
dejure3,wdj_press_lag1,346,0.0
dejure3,wdj_press_lag1,347,0.0
dejure3,wdj_press_lag1,348,0.0
dejure3,wdj_press_lag1,349,0.0
dejure3,wdj_press_lag1,350,0.0
dejure3,wdj_press_lag1,351,0.0
dejure3,wdj_press_lag1,352,0.0
dejure3,wdj_press_lag1,353,0.0
dejure3,wdj_press_lag1,354,0.0
dejure3,wdj_press_lag1,355,0.0
dejure3,wdj_press_lag1,356,0.0
dejure3,wdj_press_lag1,357,0.0
dejure3,wdj_press_lag1,358,0.0
dejure3,wdj_press_lag1,359,0.0
dejure3,wdj_press_lag1,360,0.0
dejure3,wdj_press_lag1,361,0.0
dejure3,wdj_press_lag1,362,0.0
dejure3,wdj_press_lag1,363,0.0
dejure3,wdj_press_lag1,364,0.0
dejure3,wdj_press_lag1,365,0.0
dejure3,wdj_press_lag1,366,0.0
dejure3,wdj_press_lag1,367,0.0
dejure3,wdj_press_lag1,368,0.0
dejure3,wdj_press_lag1,369,0.0
dejure3,wdj_press_lag1,370,0.0
dejure3,wdj_press_lag1,371,0.0
dejure3,wdj_press_lag1,372,0.0
dejure3,wdj_press_lag1,373,0.0
dejure3,wdj_press_lag1,374,0.0
dejure3,wdj_press_lag1,375,0.0
dejure3,wdj_press_lag1,376,0.0
dejure3,wdj_press_lag1,377,0.0
dejure3,wdj_press_lag1,378,0.0
dejure3,wdj_press_lag1,379,0.0
dejure3,wdj_press_lag1,380,0.0
dejure3,wdj_press_lag1,381,0.0
dejure3,wdj_press_lag1,382,0.0
dejure3,wdj_press_lag1,383,0.0
dejure3,wdj_press_lag1,384,0.0
dejure3,wdj_press_lag1,385,0.0
dejure3,wdj_press_lag1,386,0.0
dejure3,wdj_press_lag1,387,0.24537037312984467
dejure3,wdj_press_lag1,388,0.24537037312984467
dejure3,wdj_press_lag1,389,0.24537037312984467
dejure3,wdj_press_lag1,390,0.24537037312984467
dejure3,wdj_press_lag1,391,0.24537037312984467
dejure3,wdj_press_lag1,392,0.3740740716457367
dejure3,wdj_press_lag1,393,0.3740740716457367
dejure3,wdj_press_lag1,394,0.0
dejure3,wdj_press_lag1,395,0.0
dejure3,wdj_press_lag1,396,0.0
dejure3,wdj_press_lag1,397,0.0
dejure3,wdj_press_lag1,398,0.0
dejure3,wdj_press_lag1,399,-0.380952388048172
dejure3,wdj_press_lag1,400,-0.380952388048172
dejure3,wdj_press_lag1,401,-0.380952388048172
dejure3,wdj_press_lag1,402,-0.380952388048172
dejure3,wdj_press_lag1,403,-0.380952388048172
dejure3,wdj_press_lag1,404,0.0
dejure3,wdj_press_lag1,405,0.0
dejure3,wdj_press_lag1,406,0.0
dejure3,wdj_press_lag1,407,0.0
dejure3,wdj_press_lag1,408,0.0
dejure3,wdj_press_lag1,409,0.0
dejure3,wdj_press_lag1,410,0.0
dejure3,wdj_press_lag1,411,0.0
dejure3,wdj_press_lag1,412,0.0
dejure3,wdj_press_lag1,413,0.0
dejure3,wdj_press_lag1,414,0.0
dejure3,wdj_press_lag1,415,0.0
dejure3,wdj_press_lag1,416,0.0
dejure3,wdj_press_lag1,417,0.0
dejure3,wdj_press_lag1,418,0.0
dejure3,wdj_press_lag1,419,0.0
dejure3,wdj_press_lag1,420,0.0
dejure3,wdj_press_lag1,421,0.0
dejure3,wdj_press_lag1,422,0.0
dejure3,wdj_press_lag1,423,0.0
dejure3,wdj_press_lag1,424,0.0
dejure3,wdj_press_lag1,425,0.0
dejure3,wdj_press_lag1,426,0.0
dejure3,wdj_press_lag1,427,0.0
dejure3,wdj_press_lag1,428,0.0
dejure3,wdj_press_lag1,429,0.0
dejure3,wdj_press_lag1,430,0.0
dejure3,wdj_press_lag1,431,0.0
dejure3,wdj_press_lag1,432,0.0
dejure3,wdj_press_lag1,433,0.0
dejure3,wdj_press_lag1,434,0.0
dejure3,wdj_press_lag1,435,0.0
dejure3,wdj_press_lag1,436,0.0
dejure3,wdj_press_lag1,437,0.0
dejure3,wdj_press_lag1,438,0.0
dejure3,wdj_press_lag1,439,0.0
dejure3,wdj_press_lag1,440,0.0
dejure3,wdj_press_lag1,441,0.0
dejure3,wdj_press_lag1,442,0.0
dejure3,wdj_press_lag1,443,0.0
dejure3,wdj_press_lag1,444,0.0
dejure3,wdj_press_lag1,445,0.0
dejure3,wdj_press_lag1,446,0.0
dejure3,wdj_press_lag1,447,0.0
dejure3,wdj_press_lag1,448,0.0
dejure3,wdj_press_lag1,449,0.0
dejure3,wdj_press_lag1,450,0.0
dejure3,wdj_press_lag1,451,0.0
dejure3,wdj_press_lag1,452,0.0
dejure3,wdj_press_lag1,453,0.0
dejure3,wdj_press_lag1,454,0.0
dejure3,wdj_press_lag1,455,0.0
dejure3,wdj_press_lag1,456,0.0
dejure3,wdj_press_lag1,457,0.0
dejure3,wdj_press_lag1,458,0.0
dejure3,wdj_press_lag1,459,0.0
dejure3,wdj_press_lag1,460,0.0
dejure3,wdj_press_lag1,461,0.0
dejure3,wdj_press_lag1,462,0.0
dejure3,wdj_press_lag1,463,0.0
dejure3,wdj_press_lag1,464,0.0
dejure3,wdj_press_lag1,465,0.0
dejure3,wdj_press_lag1,466,0.0
dejure3,wdj_press_lag1,467,0.0
dejure3,wdj_press_lag1,468,0.0
dejure3,wdj_press_lag1,469,0.0
dejure3,wdj_press_lag1,470,0.0
dejure3,wdj_press_lag1,471,0.0
dejure3,wdj_press_lag1,472,0.0
dejure3,wdj_press_lag1,473,0.0
dejure3,wdj_press_lag1,474,0.8703703880310059
dejure3,wdj_press_lag1,475,0.8703703880310059
dejure3,wdj_press_lag1,476,0.8703703880310059
dejure3,wdj_press_lag1,477,0.8703703880310059
dejure3,wdj_press_lag1,478,0.8703703880310059
dejure3,wdj_press_lag1,479,0.8703703880310059
dejure3,wdj_press_lag1,480,0.8703703880310059
dejure3,wdj_press_lag1,481,0.8703703880310059
dejure3,wdj_press_lag1,482,0.8703703880310059
dejure3,wdj_press_lag1,483,0.8703703880310059
dejure3,wdj_press_lag1,484,0.8703703880310059
dejure3,wdj_press_lag1,485,0.8703703880310059
dejure3,wdj_press_lag1,486,0.8703703880310059
dejure3,wdj_press_lag1,487,0.8703703880310059
dejure3,wdj_press_lag1,488,0.8703703880310059
dejure3,wdj_press_lag1,489,0.8703703880310059
dejure3,wdj_press_lag1,490,0.8703703880310059
dejure3,wdj_press_lag1,491,0.8703703880310059
dejure3,wdj_press_lag1,492,0.8703703880310059
dejure3,wdj_press_lag1,493,0.8703703880310059
dejure3,wdj_press_lag1,494,0.8240740895271301
dejure3,wdj_press_lag1,495,0.8240740895271301
dejure3,wdj_press_lag1,496,0.0
dejure3,wdj_press_lag1,497,0.0
dejure3,wdj_press_lag1,498,0.0
dejure3,wdj_press_lag1,499,0.0
dejure3,wdj_press_lag1,500,0.0
dejure3,wdj_press_lag1,501,0.0
dejure3,wdj_press_lag1,502,0.0
dejure3,wdj_press_lag1,503,0.0
dejure3,wdj_press_lag1,504,0.0
dejure3,wdj_press_lag1,505,0.0
dejure3,wdj_press_lag1,506,0.0
dejure3,wdj_press_lag1,507,0.0
dejure3,wdj_press_lag1,508,0.0
dejure3,wdj_press_lag1,509,0.0
dejure3,wdj_press_lag1,510,0.0
dejure3,wdj_press_lag1,511,0.0
dejure3,wdj_press_lag1,512,0.0
dejure3,wdj_press_lag1,513,0.0
dejure3,wdj_press_lag1,514,0.0
dejure3,wdj_press_lag1,515,0.0
dejure3,wdj_press_lag1,516,0.0
dejure3,wdj_press_lag1,517,0.0
dejure3,wdj_press_lag1,518,0.0
dejure3,wdj_press_lag1,519,0.0
dejure3,wdj_press_lag1,520,0.0
dejure3,wdj_press_lag1,521,0.0
dejure3,wdj_press_lag1,522,0.0
dejure3,wdj_press_lag1,523,0.0
dejure3,wdj_press_lag1,524,0.0
dejure3,wdj_press_lag1,525,0.0
dejure3,wdj_press_lag1,526,0.0
dejure3,wdj_press_lag1,527,0.0
dejure3,wdj_press_lag1,528,0.0
dejure3,wdj_press_lag1,529,0.0
dejure3,wdj_press_lag1,530,0.0
dejure3,wdj_press_lag1,531,0.0
dejure3,wdj_press_lag1,532,0.0
dejure3,wdj_press_lag1,533,0.0
dejure3,wdj_press_lag1,534,0.0
dejure3,wdj_press_lag1,535,0.0
dejure3,wdj_press_lag1,536,0.0
dejure3,wdj_press_lag1,537,0.0
dejure3,wdj_press_lag1,538,0.60317462682724
dejure3,wdj_press_lag1,539,0.0
dejure3,wdj_press_lag1,540,0.0
dejure3,wdj_press_lag1,541,0.0
dejure3,wdj_press_lag1,542,0.0
dejure3,wdj_press_lag1,543,0.0
dejure3,wdj_press_lag1,544,0.0
dejure3,wdj_press_lag1,545,0.0
dejure3,wdj_press_lag1,546,0.0
dejure3,wdj_press_lag1,547,0.0
dejure3,wdj_press_lag1,548,0.0
dejure3,wdj_press_lag1,549,0.0
dejure3,wdj_press_lag1,550,0.0
dejure3,wdj_press_lag1,551,0.0
dejure3,wdj_press_lag1,552,0.0
dejure3,wdj_press_lag1,553,0.0
dejure3,wdj_press_lag1,554,0.0
dejure3,wdj_press_lag1,555,0.0
dejure3,wdj_press_lag1,556,0.0
dejure3,wdj_press_lag1,557,0.0
dejure3,wdj_press_lag1,558,0.0
dejure3,wdj_press_lag1,559,0.0
dejure3,wdj_press_lag1,560,0.0
dejure3,wdj_press_lag1,561,0.0
dejure3,wdj_press_lag1,562,0.0
dejure3,wdj_press_lag1,563,0.0
dejure3,wdj_press_lag1,564,0.0
dejure3,wdj_press_lag1,565,0.0
dejure3,wdj_press_lag1,566,0.0
dejure3,wdj_press_lag1,567,0.0
dejure3,wdj_press_lag1,568,0.0
dejure3,wdj_press_lag1,569,0.0
dejure3,wdj_press_lag1,570,0.0
dejure3,wdj_press_lag1,571,0.0
dejure3,wdj_press_lag1,572,0.0
dejure3,wdj_press_lag1,573,0.0
dejure3,wdj_press_lag1,574,0.0
dejure3,wdj_press_lag1,575,0.0
dejure3,wdj_press_lag1,576,0.0
dejure3,wdj_press_lag1,577,0.0
dejure3,wdj_press_lag1,578,0.0
dejure3,wdj_press_lag1,579,0.0
dejure3,wdj_press_lag1,580,0.7638888955116272
dejure3,wdj_press_lag1,581,0.7638888955116272
dejure3,wdj_press_lag1,582,0.0
dejure3,wdj_press_lag1,583,0.0
dejure3,wdj_press_lag1,584,0.0
dejure3,wdj_press_lag1,585,0.0
dejure3,wdj_press_lag1,586,0.0
dejure3,wdj_press_lag1,587,0.0
dejure3,wdj_press_lag1,588,0.0
dejure3,wdj_press_lag1,589,0.0
dejure3,wdj_press_lag1,590,0.0
dejure3,wdj_press_lag1,591,0.0
dejure3,wdj_press_lag1,592,0.0
dejure3,wdj_press_lag1,593,0.0
