model,row_id,outcome,predicted_probability
spec_p_attack,442,Contracts Expression,0.5115644687738325
spec_p_attack,443,Contracts Expression,0.5099632222183192
spec_p_attack,444,Contracts Expression,0.5099632222183192
spec_p_attack,445,Contracts Expression,0.5099632222183192
spec_p_attack,446,Contracts Expression,0.5132353408202732
spec_p_attack,447,Contracts Expression,0.46106032758954507
spec_p_attack,448,Contracts Expression,0.5132353408202732
spec_p_attack,449,Contracts Expression,0.5153437403421297
spec_p_attack,450,Contracts Expression,0.46362427997004185
spec_p_attack,451,Contracts Expression,0.46362427997004185
spec_p_attack,452,Contracts Expression,0.46362427997004185
spec_p_attack,453,Contracts Expression,0.46362427997004185
spec_p_attack,454,Contracts Expression,0.46362427997004185
spec_p_attack,455,Contracts Expression,0.5182726431146488
spec_p_attack,456,Contracts Expression,0.4702298048250403
spec_p_attack,457,Contracts Expression,0.4702298048250403
spec_p_attack,458,Contracts Expression,0.4536249556115531
spec_p_attack,459,Contracts Expression,0.5091998132064457
spec_p_attack,460,Contracts Expression,0.506511997410515
spec_p_attack,461,Contracts Expression,0.506511997410515
spec_p_attack,462,Contracts Expression,0.4487921335239578
spec_p_attack,463,Contracts Expression,0.4487921335239578
spec_p_attack,464,Contracts Expression,0.5012698885302708
spec_p_attack,465,Contracts Expression,0.4487921335239578
spec_p_attack,466,Contracts Expression,0.5064496628297631
spec_p_attack,467,Contracts Expression,0.45756088037936204
spec_p_attack,468,Contracts Expression,0.4589558036878296
spec_p_attack,469,Contracts Expression,0.4589558036878296
spec_p_attack,470,Contracts Expression,0.4589558036878296
spec_p_attack,471,Contracts Expression,0.4703322957656979
spec_p_attack,472,Contracts Expression,0.4703322957656979
spec_p_attack,473,Contracts Expression,0.5766697465701791
spec_p_attack,474,Contracts Expression,0.7595852910833228
spec_p_attack,477,Contracts Expression,0.7624651455380258
spec_p_attack,479,Contracts Expression,0.6920082815166982
spec_p_attack,480,Contracts Expression,0.6920082815166982
spec_p_attack,481,Contracts Expression,0.6920082815166982
spec_p_attack,482,Contracts Expression,0.7374946012260244
spec_p_attack,483,Contracts Expression,0.7374946012260244
spec_p_attack,484,Contracts Expression,0.7648158352913114
spec_p_attack,485,Contracts Expression,0.7374946012260244
spec_p_attack,486,Contracts Expression,0.7374946012260244
spec_p_attack,487,Contracts Expression,0.7374946012260244
spec_p_attack,488,Contracts Expression,0.7374946012260244
spec_p_attack,490,Contracts Expression,0.7675628214226065
spec_p_attack,491,Contracts Expression,0.7486497965867285
spec_p_attack,492,Contracts Expression,0.7486497965867285
spec_p_attack,493,Contracts Expression,0.7311479550948714
spec_p_attack,494,Contracts Expression,0.7444675194563093
spec_p_attack,495,Contracts Expression,0.39795373732259004
spec_p_attack,496,Contracts Expression,0.05198627908513306
spec_p_attack,501,Contracts Expression,0.5766475382769795
spec_p_attack,503,Contracts Expression,0.5766475382769795
spec_p_attack,504,Contracts Expression,0.5766475382769795
spec_p_attack,506,Contracts Expression,0.5767324646240923
spec_p_attack,508,Contracts Expression,0.5767324646240923
spec_p_attack,510,Contracts Expression,0.5771999834428934
spec_p_attack,511,Contracts Expression,0.5823010808862935
spec_p_attack,513,Contracts Expression,0.5823010808862935
spec_p_attack,515,Contracts Expression,0.5771999834428934
spec_p_attack,517,Contracts Expression,0.5823010808862935
spec_p_attack,518,Contracts Expression,0.5814751471276586
spec_p_attack,520,Contracts Expression,0.5781283085094567
spec_p_attack,524,Contracts Expression,0.5781283085094567
spec_p_attack,525,Contracts Expression,0.5781283085094567
spec_p_attack,526,Contracts Expression,0.5780498211474895
spec_p_attack,528,Contracts Expression,0.5780498211474895
spec_p_attack,542,Contracts Expression,0.5804815268936859
spec_p_attack,545,Contracts Expression,0.5804815268936859
spec_p_attack,552,Contracts Expression,0.6195904838156754
spec_p_attack,553,Contracts Expression,0.6034294950803402
spec_p_attack,556,Contracts Expression,0.5657596968051033
spec_p_attack,559,Contracts Expression,0.5263869217869078
spec_p_attack,560,Contracts Expression,0.17339446280665988
spec_p_attack,561,Contracts Expression,0.170405508243654
spec_p_attack,562,Contracts Expression,0.170405508243654
spec_p_attack,563,Contracts Expression,0.170405508243654
spec_p_attack,564,Contracts Expression,0.170405508243654
spec_p_attack,565,Contracts Expression,0.1720981506143558
spec_p_attack,566,Contracts Expression,0.7318014365626639
spec_p_attack,567,Contracts Expression,0.7318014365626639
spec_p_attack,568,Contracts Expression,0.7304903048382893
spec_p_attack,569,Contracts Expression,0.7755917123580486
spec_p_attack,570,Contracts Expression,0.7452674781869738
spec_p_attack,571,Contracts Expression,0.7316899634156455
spec_p_attack,572,Contracts Expression,0.7330338373610886
spec_p_attack,573,Contracts Expression,0.5837844703210988
spec_p_attack,574,Contracts Expression,0.2728046588701012
spec_p_attack,575,Contracts Expression,0.2728046588701012
spec_p_attack,576,Contracts Expression,0.2694070372491768
spec_p_attack,577,Contracts Expression,0.2694070372491768
spec_p_attack,578,Contracts Expression,0.2694070372491768
spec_p_attack,579,Contracts Expression,0.5792648944991488
spec_p_attack,581,Contracts Expression,0.15210390279478642
spec_p_attack,582,Contracts Expression,0.1460374750233383
spec_p_attack,583,Contracts Expression,0.1460374750233383
spec_p_attack,584,Contracts Expression,0.1460374750233383
spec_p_attack,585,Contracts Expression,0.1460374750233383
spec_p_attack,586,Contracts Expression,0.1460374750233383
spec_p_attack,587,Contracts Expression,0.1460374750233383
spec_p_attack,588,Contracts Expression,0.1460374750233383
spec_p_attack,589,Contracts Expression,0.1460374750233383
spec_p_attack,590,Contracts Expression,0.1460374750233383
spec_p_attack,591,Contracts Expression,0.18232162114072722
spec_p_attack,595,Contracts Expression,0.5878796702622788
spec_p_attack,596,Contracts Expression,0.5878796702622788
spec_p_attack,597,Contracts Expression,0.5979690371818867
spec_p_attack,598,Contracts Expression,0.6139379880784915
spec_p_attack,599,Contracts Expression,0.5885675585139846
spec_p_attack,600,Contracts Expression,0.5885675585139846
spec_p_attack,603,Contracts Expression,0.5442788564245756
spec_p_attack,605,Contracts Expression,0.5061096777760374
spec_p_attack,607,Contracts Expression,0.6198883934706323
spec_p_attack,608,Contracts Expression,0.7096968931437069
spec_p_attack,609,Contracts Expression,0.593664429982936
spec_p_attack,610,Contracts Expression,0.6077692293043224
spec_p_attack,611,Contracts Expression,0.5581204149804353
spec_p_attack,612,Contracts Expression,0.5581204149804353
spec_p_attack,614,Contracts Expression,0.7433584789916923
spec_p_attack,615,Contracts Expression,0.6640187312376633
spec_p_attack,616,Contracts Expression,0.6611178678547245
spec_p_attack,619,Contracts Expression,0.6773498762763769
spec_p_attack,620,Contracts Expression,0.5349585353181303
spec_p_attack,622,Contracts Expression,0.4259352172918704
spec_p_attack,624,Contracts Expression,0.15098800522408762
spec_p_attack,625,Contracts Expression,0.15098800522408762
spec_p_attack,626,Contracts Expression,0.1418766745004854
spec_p_attack,627,Contracts Expression,0.1418766745004854
spec_p_attack,628,Contracts Expression,0.1418766745004854
spec_p_attack,630,Contracts Expression,0.6208189771058568
spec_p_attack,631,Contracts Expression,0.6855189970090315
spec_p_attack,632,Contracts Expression,0.6855189970090315
spec_p_attack,633,Contracts Expression,0.6208189771058568
spec_p_attack,634,Contracts Expression,0.6208189771058568
spec_p_attack,635,Contracts Expression,0.6824670345972886
spec_p_attack,636,Contracts Expression,0.6822379351169686
spec_p_attack,637,Contracts Expression,0.6446117094112014
spec_p_attack,638,Contracts Expression,0.6826724807401612
spec_p_attack,639,Contracts Expression,0.6825871758293613
spec_p_attack,640,Contracts Expression,0.6452136553083655
spec_p_attack,641,Contracts Expression,0.6452136553083655
spec_p_attack,642,Contracts Expression,0.6452136553083655
spec_p_attack,643,Contracts Expression,0.6452956763499988
spec_p_attack,644,Contracts Expression,0.6603495469534464
spec_p_attack,645,Contracts Expression,0.6603495469534464
spec_p_attack,646,Contracts Expression,0.6603495469534464
spec_p_attack,647,Contracts Expression,0.6603495469534464
spec_p_attack,648,Contracts Expression,0.6606068311653132
spec_p_attack,649,Contracts Expression,0.6978538366489727
spec_p_attack,650,Contracts Expression,0.6982059036402148
spec_p_attack,651,Contracts Expression,0.6982059036402148
spec_p_attack,652,Contracts Expression,0.6602479452323404
spec_p_attack,653,Contracts Expression,0.6603050220983536
spec_p_attack,654,Contracts Expression,0.7010724009571239
spec_p_attack,655,Contracts Expression,0.7010724009571239
spec_p_attack,656,Contracts Expression,0.6603413379483125
spec_p_attack,657,Contracts Expression,0.6599583139673779
spec_p_attack,658,Contracts Expression,0.6599583139673779
spec_p_attack,659,Contracts Expression,0.7194435346317297
spec_p_attack,660,Contracts Expression,0.6481767631831534
spec_p_attack,661,Contracts Expression,0.7196888380744885
spec_p_attack,662,Contracts Expression,0.7196888380744885
spec_p_attack,663,Contracts Expression,0.6481767631831534
spec_p_attack,664,Contracts Expression,0.6481767631831534
spec_p_attack,665,Contracts Expression,0.6483157734777971
spec_p_attack,666,Contracts Expression,0.7207351773551041
spec_p_attack,668,Contracts Expression,0.6483157734777971
spec_p_attack,669,Contracts Expression,0.6483157734777971
spec_p_attack,670,Contracts Expression,0.6429517409095212
spec_p_attack,671,Contracts Expression,0.6429517409095212
spec_p_attack,672,Contracts Expression,0.717003069845183
spec_p_attack,673,Contracts Expression,0.717003069845183
spec_p_attack,674,Contracts Expression,0.6752934129344711
spec_p_attack,675,Contracts Expression,0.6752934129344711
spec_p_attack,676,Contracts Expression,0.6752934129344711
spec_p_attack,677,Contracts Expression,0.5914735313250967
spec_p_attack,678,Contracts Expression,0.23359258547231324
spec_p_attack,679,Contracts Expression,0.23359258547231324
spec_p_attack,680,Contracts Expression,0.23359258547231324
spec_p_attack,681,Contracts Expression,0.23359258547231324
spec_p_attack,682,Contracts Expression,0.23359258547231324
spec_p_attack,683,Contracts Expression,0.23359258547231324
spec_p_attack,684,Contracts Expression,0.23359258547231324
spec_p_attack,685,Contracts Expression,0.23359258547231324
spec_p_attack,686,Contracts Expression,0.23359258547231324
spec_p_attack,687,Contracts Expression,0.23359258547231324
spec_p_attack,688,Contracts Expression,0.37615087306604567
spec_p_attack,689,Contracts Expression,0.23359258547231324
spec_p_attack,690,Contracts Expression,0.2100460246000764
spec_p_attack,691,Contracts Expression,0.20753363296717842
spec_p_attack,713,Contracts Expression,0.672100815145678
spec_p_attack,714,Contracts Expression,0.672100815145678
spec_p_attack,715,Contracts Expression,0.672100815145678
spec_p_attack,719,Contracts Expression,0.6514328928051552
spec_p_attack,721,Contracts Expression,0.5313186365854731
spec_p_attack,722,Contracts Expression,0.6514328928051552
spec_p_attack,723,Contracts Expression,0.6514328928051552
spec_p_attack,724,Contracts Expression,0.6514328928051552
spec_p_attack,726,Contracts Expression,0.6514328928051552
spec_p_attack,727,Contracts Expression,0.5137049719143146
spec_p_attack,728,Contracts Expression,0.5137049719143146
spec_p_attack,730,Contracts Expression,0.6351803495094537
spec_p_attack,735,Contracts Expression,0.3428669059895458
spec_p_attack,736,Contracts Expression,0.3428669059895458
spec_p_attack,738,Contracts Expression,0.506841119210312
spec_p_attack,743,Contracts Expression,0.5425410513956712
spec_p_attack,745,Contracts Expression,0.5425410513956712
spec_p_attack,746,Contracts Expression,0.5425410513956712
spec_p_attack,748,Contracts Expression,0.5887229090995865
spec_p_attack,749,Contracts Expression,0.6391585817888241
spec_p_attack,750,Contracts Expression,0.5814234465141217
spec_p_attack,751,Contracts Expression,0.5814234465141217
spec_p_attack,752,Contracts Expression,0.36155281409224793
spec_p_attack,753,Contracts Expression,0.36155281409224793
spec_p_attack,754,Contracts Expression,0.3238755607610761
spec_p_attack,755,Contracts Expression,0.48435477454387904
spec_p_attack,756,Contracts Expression,0.48435477454387904
spec_p_attack,757,Contracts Expression,0.5138462916506019
spec_p_attack,758,Contracts Expression,0.5138462916506019
spec_p_attack,759,Contracts Expression,0.5151868944859509
spec_p_attack,760,Contracts Expression,0.523992534010536
spec_p_attack,761,Contracts Expression,0.524683927770193
spec_p_attack,762,Contracts Expression,0.525528490438464
spec_p_attack,763,Contracts Expression,0.5255779795327397
spec_p_attack,764,Contracts Expression,0.5261340373657802
spec_p_attack,765,Contracts Expression,0.5320586196287971
spec_p_attack,766,Contracts Expression,0.53140510248846
spec_p_attack,767,Contracts Expression,0.5247617509074511
spec_p_attack,768,Contracts Expression,0.5236055638459637
spec_p_attack,769,Contracts Expression,0.41382818996688386
spec_p_attack,770,Contracts Expression,0.5234094034263488
spec_p_attack,771,Contracts Expression,0.5301109801072659
spec_p_attack,772,Contracts Expression,0.5244358174181243
spec_p_attack,773,Contracts Expression,0.4342065700896801
spec_p_attack,774,Contracts Expression,0.4386232207688922
spec_p_attack,775,Contracts Expression,0.5185182320613099
spec_p_attack,776,Contracts Expression,0.5419625005302808
spec_p_attack,777,Contracts Expression,0.45883521929963983
spec_p_attack,778,Contracts Expression,0.5390004518238156
spec_p_attack,779,Contracts Expression,0.45883521929963983
spec_p_attack,780,Contracts Expression,0.4636474400946763
spec_p_attack,781,Contracts Expression,0.4636474400946763
spec_p_attack,782,Contracts Expression,0.5417925175990684
spec_p_attack,783,Contracts Expression,0.4891830149460958
spec_p_attack,784,Contracts Expression,0.4891830149460958
spec_p_attack,785,Contracts Expression,0.4891830149460958
spec_p_attack,786,Contracts Expression,0.4891830149460958
spec_p_attack,787,Contracts Expression,0.4891830149460958
spec_p_attack,788,Contracts Expression,0.4891830149460958
spec_p_attack,789,Contracts Expression,0.4891830149460958
spec_p_attack,790,Contracts Expression,0.4891830149460958
spec_p_attack,791,Contracts Expression,0.5486260794968774
spec_p_attack,792,Contracts Expression,0.4891830149460958
spec_p_attack,793,Contracts Expression,0.4891830149460958
spec_p_attack,794,Contracts Expression,0.4891830149460958
spec_p_attack,795,Contracts Expression,0.4891830149460958
spec_p_attack,796,Contracts Expression,0.4891830149460958
spec_p_attack,797,Contracts Expression,0.4891830149460958
spec_p_attack,798,Contracts Expression,0.4891830149460958
spec_p_attack,799,Contracts Expression,0.4891830149460958
spec_p_attack,800,Contracts Expression,0.4891830149460958
spec_p_attack,801,Contracts Expression,0.5486260794968774
spec_p_attack,802,Contracts Expression,0.4891830149460958
spec_p_attack,803,Contracts Expression,0.5486260794968774
spec_p_attack,804,Contracts Expression,0.4891830149460958
spec_p_attack,805,Contracts Expression,0.4891830149460958
spec_p_attack,806,Contracts Expression,0.5486260794968774
spec_p_attack,807,Contracts Expression,0.4891830149460958
spec_p_attack,808,Contracts Expression,0.4891830149460958
spec_p_attack,809,Contracts Expression,0.4891830149460958
spec_p_attack,810,Contracts Expression,0.4891830149460958
spec_p_attack,811,Contracts Expression,0.4891830149460958
spec_p_attack,812,Contracts Expression,0.48927294973077196
spec_p_attack,813,Contracts Expression,0.48927294973077196
spec_p_attack,814,Contracts Expression,0.48927294973077196
spec_p_attack,815,Contracts Expression,0.48927294973077196
spec_p_attack,816,Contracts Expression,0.5494183059179634
spec_p_attack,817,Contracts Expression,0.48927294973077196
spec_p_attack,818,Contracts Expression,0.48927294973077196
spec_p_attack,819,Contracts Expression,0.48927294973077196
spec_p_attack,820,Contracts Expression,0.48927294973077196
spec_p_attack,821,Contracts Expression,0.48927294973077196
spec_p_attack,822,Contracts Expression,0.48927294973077196
spec_p_attack,823,Contracts Expression,0.48927294973077196
spec_p_attack,824,Contracts Expression,0.48927294973077196
spec_p_attack,825,Contracts Expression,0.48927294973077196
spec_p_attack,826,Contracts Expression,0.48927294973077196
spec_p_attack,827,Contracts Expression,0.48927294973077196
spec_p_attack,828,Contracts Expression,0.48927294973077196
spec_p_attack,829,Contracts Expression,0.48927294973077196
spec_p_attack,830,Contracts Expression,0.48927294973077196
spec_p_attack,831,Contracts Expression,0.48927294973077196
spec_p_attack,832,Contracts Expression,0.48927294973077196
spec_p_attack,833,Contracts Expression,0.5494183059179634
spec_p_attack,834,Contracts Expression,0.48927294973077196
spec_p_attack,835,Contracts Expression,0.5494183059179634
spec_p_attack,836,Contracts Expression,0.48927294973077196
spec_p_attack,837,Contracts Expression,0.5494183059179634
spec_p_attack,838,Contracts Expression,0.48927294973077196
spec_p_attack,839,Contracts Expression,0.48927294973077196
spec_p_attack,840,Contracts Expression,0.48927294973077196
spec_p_attack,841,Contracts Expression,0.48927294973077196
spec_p_attack,842,Contracts Expression,0.48927294973077196
spec_p_attack,843,Contracts Expression,0.5494183059179634
spec_p_attack,844,Contracts Expression,0.48927294973077196
spec_p_attack,845,Contracts Expression,0.48927294973077196
spec_p_attack,846,Contracts Expression,0.48927294973077196
spec_p_attack,847,Contracts Expression,0.48927294973077196
spec_p_attack,848,Contracts Expression,0.5494183059179634
spec_p_attack,849,Contracts Expression,0.48927294973077196
spec_p_attack,850,Contracts Expression,0.48927294973077196
spec_p_attack,851,Contracts Expression,0.48927294973077196
spec_p_attack,852,Contracts Expression,0.48927294973077196
spec_p_attack,853,Contracts Expression,0.48927294973077196
spec_p_attack,854,Contracts Expression,0.48927294973077196
spec_p_attack,855,Contracts Expression,0.48927294973077196
spec_p_attack,856,Contracts Expression,0.48927294973077196
spec_p_attack,857,Contracts Expression,0.48927294973077196
spec_p_attack,858,Contracts Expression,0.48927294973077196
spec_p_attack,859,Contracts Expression,0.48927294973077196
spec_p_attack,860,Contracts Expression,0.48929008123427703
spec_p_attack,861,Contracts Expression,0.48929008123427703
spec_p_attack,862,Contracts Expression,0.5496119029461668
spec_p_attack,863,Contracts Expression,0.48929008123427703
spec_p_attack,864,Contracts Expression,0.48929008123427703
spec_p_attack,865,Contracts Expression,0.48929008123427703
spec_p_attack,866,Contracts Expression,0.48929008123427703
spec_p_attack,867,Contracts Expression,0.48929008123427703
spec_p_attack,868,Contracts Expression,0.48929008123427703
spec_p_attack,869,Contracts Expression,0.48929008123427703
spec_p_attack,870,Contracts Expression,0.48929008123427703
spec_p_attack,871,Contracts Expression,0.5123411973488353
spec_p_attack,872,Contracts Expression,0.5123411973488353
spec_p_attack,873,Contracts Expression,0.5123411973488353
spec_p_attack,874,Contracts Expression,0.5123411973488353
spec_p_attack,875,Contracts Expression,0.5123411973488353
spec_p_attack,876,Contracts Expression,0.5123411973488353
spec_p_attack,877,Contracts Expression,0.5123411973488353
spec_p_attack,878,Contracts Expression,0.554311334413582
spec_p_attack,879,Contracts Expression,0.5123411973488353
spec_p_attack,880,Contracts Expression,0.554311334413582
spec_p_attack,881,Contracts Expression,0.5123411973488353
spec_p_attack,882,Contracts Expression,0.5123411973488353
spec_p_attack,883,Contracts Expression,0.5123411973488353
spec_p_attack,884,Contracts Expression,0.5123411973488353
spec_p_attack,885,Contracts Expression,0.5123411973488353
spec_p_attack,886,Contracts Expression,0.5123411973488353
spec_p_attack,887,Contracts Expression,0.5123411973488353
spec_p_attack,888,Contracts Expression,0.554311334413582
spec_p_attack,889,Contracts Expression,0.5123411973488353
spec_p_attack,890,Contracts Expression,0.5123411973488353
spec_p_attack,891,Contracts Expression,0.5123411973488353
spec_p_attack,892,Contracts Expression,0.5123411973488353
spec_p_attack,893,Contracts Expression,0.5123411973488353
spec_p_attack,894,Contracts Expression,0.5123411973488353
spec_p_attack,895,Contracts Expression,0.5187112671509354
spec_p_attack,896,Contracts Expression,0.5632449599811555
spec_p_attack,897,Contracts Expression,0.5187112671509354
spec_p_attack,898,Contracts Expression,0.5187112671509354
spec_p_attack,899,Contracts Expression,0.5187112671509354
spec_p_attack,900,Contracts Expression,0.5632449599811555
spec_p_attack,901,Contracts Expression,0.5632449599811555
spec_p_attack,902,Contracts Expression,0.5187112671509354
spec_p_attack,903,Contracts Expression,0.5187112671509354
spec_p_attack,904,Contracts Expression,0.5632449599811555
spec_p_attack,905,Contracts Expression,0.5632449599811555
spec_p_attack,907,Contracts Expression,0.5187112671509354
spec_p_attack,908,Contracts Expression,0.5187112671509354
spec_p_attack,909,Contracts Expression,0.5187112671509354
spec_p_attack,910,Contracts Expression,0.5672780421437079
spec_p_attack,911,Contracts Expression,0.5228504277718087
spec_p_attack,912,Contracts Expression,0.5228504277718087
spec_p_attack,913,Contracts Expression,0.5228504277718087
spec_p_attack,914,Contracts Expression,0.5228504277718087
spec_p_attack,915,Contracts Expression,0.5228504277718087
spec_p_attack,916,Contracts Expression,0.5672780421437079
spec_p_attack,917,Contracts Expression,0.5228504277718087
spec_p_attack,918,Contracts Expression,0.5672780421437079
spec_p_attack,919,Contracts Expression,0.5228504277718087
spec_p_attack,920,Contracts Expression,0.5228504277718087
spec_p_attack,921,Contracts Expression,0.5228504277718087
spec_p_attack,922,Contracts Expression,0.5228504277718087
spec_p_attack,923,Contracts Expression,0.5672780421437079
spec_p_attack,924,Contracts Expression,0.5228504277718087
spec_p_attack,925,Contracts Expression,0.5228504277718087
spec_p_attack,926,Contracts Expression,0.5228504277718087
spec_p_attack,927,Contracts Expression,0.5228504277718087
spec_p_attack,928,Contracts Expression,0.5228504277718087
spec_p_attack,929,Contracts Expression,0.5672780421437079
spec_p_attack,930,Contracts Expression,0.5228504277718087
spec_p_attack,931,Contracts Expression,0.5228504277718087
spec_p_attack,932,Contracts Expression,0.5228504277718087
spec_p_attack,933,Contracts Expression,0.5228504277718087
spec_p_attack,934,Contracts Expression,0.5228504277718087
spec_p_attack,935,Contracts Expression,0.5228504277718087
spec_p_attack,936,Contracts Expression,0.5228504277718087
spec_p_attack,937,Contracts Expression,0.5228504277718087
spec_p_attack,938,Contracts Expression,0.5228504277718087
spec_p_attack,939,Contracts Expression,0.5228504277718087
spec_p_attack,940,Contracts Expression,0.5228504277718087
spec_p_attack,941,Contracts Expression,0.5672780421437079
spec_p_attack,942,Contracts Expression,0.5228504277718087
spec_p_attack,943,Contracts Expression,0.5672780421437079
spec_p_attack,944,Contracts Expression,0.5228504277718087
spec_p_attack,945,Contracts Expression,0.5228504277718087
spec_p_attack,946,Contracts Expression,0.5205657012131196
spec_p_attack,947,Contracts Expression,0.5205657012131196
spec_p_attack,948,Contracts Expression,0.5205657012131196
spec_p_attack,949,Contracts Expression,0.5205657012131196
spec_p_attack,950,Contracts Expression,0.5205657012131196
spec_p_attack,951,Contracts Expression,0.5205657012131196
spec_p_attack,952,Contracts Expression,0.5205657012131196
spec_p_attack,953,Contracts Expression,0.5205657012131196
spec_p_attack,954,Contracts Expression,0.5205657012131196
spec_p_attack,955,Contracts Expression,0.5205657012131196
spec_p_attack,956,Contracts Expression,0.5205657012131196
spec_p_attack,957,Contracts Expression,0.5205657012131196
spec_p_attack,958,Contracts Expression,0.5205657012131196
spec_p_attack,959,Contracts Expression,0.5205657012131196
spec_p_attack,960,Contracts Expression,0.5205657012131196
spec_p_attack,961,Contracts Expression,0.5205657012131196
spec_p_attack,962,Contracts Expression,0.5205657012131196
spec_p_attack,963,Contracts Expression,0.5205657012131196
spec_p_attack,964,Contracts Expression,0.5205657012131196
spec_p_attack,965,Contracts Expression,0.5205657012131196
spec_p_attack,966,Contracts Expression,0.5680025267013876
spec_p_attack,967,Contracts Expression,0.5205657012131196
spec_p_attack,968,Contracts Expression,0.5205657012131196
spec_p_attack,969,Contracts Expression,0.5205657012131196
spec_p_attack,970,Contracts Expression,0.5680025267013876
spec_p_attack,971,Contracts Expression,0.5205657012131196
spec_p_attack,972,Contracts Expression,0.5205657012131196
spec_p_attack,973,Contracts Expression,0.5680025267013876
spec_p_attack,974,Contracts Expression,0.5205657012131196
spec_p_attack,975,Contracts Expression,0.5205657012131196
spec_p_attack,976,Contracts Expression,0.5205657012131196
spec_p_attack,977,Contracts Expression,0.5680025267013876
spec_p_attack,978,Contracts Expression,0.5205657012131196
spec_p_attack,979,Contracts Expression,0.5205657012131196
spec_p_attack,980,Contracts Expression,0.5680025267013876
spec_p_attack,981,Contracts Expression,0.5205657012131196
spec_p_attack,982,Contracts Expression,0.5205657012131196
spec_p_attack,983,Contracts Expression,0.5205657012131196
spec_p_attack,984,Contracts Expression,0.5205657012131196
spec_p_attack,985,Contracts Expression,0.5680025267013876
spec_p_attack,986,Contracts Expression,0.5205657012131196
spec_p_attack,987,Contracts Expression,0.5205657012131196
spec_p_attack,988,Contracts Expression,0.5205657012131196
spec_p_attack,989,Contracts Expression,0.5680025267013876
spec_p_attack,990,Contracts Expression,0.5205657012131196
spec_p_attack,991,Contracts Expression,0.5205657012131196
spec_p_attack,992,Contracts Expression,0.4989900410513031
spec_p_attack,993,Contracts Expression,0.5709396986698239
spec_p_attack,994,Contracts Expression,0.4989900410513031
spec_p_attack,995,Contracts Expression,0.4989900410513031
spec_p_attack,996,Contracts Expression,0.4989900410513031
spec_p_attack,997,Contracts Expression,0.5709396986698239
spec_p_attack,998,Contracts Expression,0.4989900410513031
spec_p_attack,999,Contracts Expression,0.4989900410513031
spec_p_attack,1000,Contracts Expression,0.4989900410513031
spec_p_attack,1001,Contracts Expression,0.4989900410513031
spec_p_attack,1002,Contracts Expression,0.4989900410513031
spec_p_attack,1003,Contracts Expression,0.4989900410513031
spec_p_attack,1004,Contracts Expression,0.4989900410513031
spec_p_attack,1005,Contracts Expression,0.4989900410513031
spec_p_attack,1006,Contracts Expression,0.4989900410513031
spec_p_attack,1008,Contracts Expression,0.4989900410513031
spec_p_attack,1009,Contracts Expression,0.4989900410513031
spec_p_attack,1010,Contracts Expression,0.4989900410513031
spec_p_attack,1011,Contracts Expression,0.4989900410513031
spec_p_attack,1013,Contracts Expression,0.4989900410513031
spec_p_attack,1015,Contracts Expression,0.5709396986698239
spec_p_attack,1016,Contracts Expression,0.5709396986698239
spec_p_attack,1017,Contracts Expression,0.4742274713519839
spec_p_attack,1018,Contracts Expression,0.4742274713519839
spec_p_attack,1020,Contracts Expression,0.4742274713519839
spec_p_attack,1021,Contracts Expression,0.4742274713519839
spec_p_attack,1022,Contracts Expression,0.5297601061481924
spec_p_attack,1023,Contracts Expression,0.4742274713519839
spec_p_attack,1024,Contracts Expression,0.4742274713519839
spec_p_attack,1025,Contracts Expression,0.4742274713519839
spec_p_attack,1026,Contracts Expression,0.4742274713519839
spec_p_attack,1027,Contracts Expression,0.4742274713519839
spec_p_attack,1028,Contracts Expression,0.5286387217849596
spec_p_attack,1030,Contracts Expression,0.5286387217849596
spec_p_attack,1032,Contracts Expression,0.47567424406174674
spec_p_attack,1035,Contracts Expression,0.47567424406174674
spec_p_attack,1037,Contracts Expression,0.5286387217849596
spec_p_attack,1038,Contracts Expression,0.47567424406174674
spec_p_attack,1040,Contracts Expression,0.47567424406174674
spec_p_attack,1042,Contracts Expression,0.5286387217849596
spec_p_attack,1044,Contracts Expression,0.5273303550752984
spec_p_attack,1048,Contracts Expression,0.480899078137348
spec_p_attack,1050,Contracts Expression,0.5273303550752984
spec_p_attack,1051,Contracts Expression,0.5273303550752984
spec_p_attack,1054,Contracts Expression,0.4900666356922185
spec_p_attack,1055,Contracts Expression,0.47606036463938123
spec_p_attack,1057,Contracts Expression,0.47606036463938123
spec_p_attack,1058,Contracts Expression,0.47606036463938123
spec_p_attack,1059,Contracts Expression,0.6702626075068896
spec_p_attack,1062,Contracts Expression,0.26326552033040046
spec_p_attack,1063,Contracts Expression,0.03981217458321911
spec_p_attack,1064,Contracts Expression,0.03981217458321911
spec_p_attack,1066,Contracts Expression,0.037151246773203986
spec_p_attack,1067,Contracts Expression,0.582023942693262
spec_p_attack,1070,Contracts Expression,0.6363534799122771
spec_p_attack,1071,Contracts Expression,0.6435502426745644
spec_p_attack,1072,Contracts Expression,0.6393025396966049
spec_p_attack,1074,Contracts Expression,0.4897984876507262
spec_p_attack,0,Expands Expression,0.06796494198816098
spec_p_attack,1,Expands Expression,0.06796494198816098
spec_p_attack,2,Expands Expression,0.30316126409926675
spec_p_attack,3,Expands Expression,0.2653949200639607
spec_p_attack,4,Expands Expression,0.25627315318055444
spec_p_attack,5,Expands Expression,0.29716857511572786
spec_p_attack,6,Expands Expression,0.26630188766684754
spec_p_attack,7,Expands Expression,0.27844366450249747
